from_stop_id,to_stop_id,transfer_type,min_transfer_time,min_walk_time,min_wheelchair_time,suggested_buffer_time,wheelchair_transfer,from_trip_id,to_trip_id
7096,70047,2,145,85,227,60,1,,
7096,70048,2,119,59,73,60,1,,
7096,7097,2,143,23,30,120,1,,
7097,70047,2,134,74,212,60,1,,
7097,70048,2,108,48,59,60,1,,
7097,7096,2,143,23,30,120,1,,
71150,70150,2,134,14,,120,2,,
71150,70151,2,162,42,,120,2,,
71150,71151,2,162,42,,120,2,,
71150,899,2,170,50,,120,2,,
71151,70150,2,162,42,,120,2,,
71151,70151,2,128,8,,120,2,,
71151,71150,2,162,42,,120,2,,
71151,899,2,165,45,,120,2,,
71199,70020,2,263,173,223,90,1,,
71199,70021,2,295,205,,90,2,,
71199,70075,2,139,49,130,90,1,,
71199,70076,2,139,49,130,90,1,,
71199,70077,2,328,238,,90,2,,
71199,70078,2,327,237,,90,2,,
71199,70196,2,191,71,172,120,1,,
71199,70197,2,176,56,152,120,1,,
71199,70198,2,191,71,172,120,1,,
71199,70199,2,176,56,152,120,1,,
71199,70200,2,126,6,8,120,1,,
74611,70079,2,78,18,80,60,1,,
74611,70080,2,97,37,105,60,1,,
74611,74617,2,154,34,164,120,1,,
74611,NEC-2287,2,466,166,329,300,1,,
74611,NEC-2287-01,2,481,181,348,300,1,,
74611,NEC-2287-02,2,466,166,329,300,1,,
74611,NEC-2287-03,2,466,166,329,300,1,,
74611,NEC-2287-04,2,456,156,316,300,1,,
74611,NEC-2287-05,2,456,156,316,300,1,,
74611,NEC-2287-06,2,452,152,311,300,1,,
74611,NEC-2287-07,2,452,152,311,300,1,,
74611,NEC-2287-08,2,449,149,307,300,1,,
74611,NEC-2287-09,2,449,149,307,300,1,,
74611,NEC-2287-10,2,450,150,308,300,1,,
74611,NEC-2287-11,2,485,185,353,300,1,,
74611,NEC-2287-12,2,489,189,359,300,1,,
74611,NEC-2287-13,2,508,208,383,300,1,,
74612,74616,2,195,75,209,120,1,,
74613,74615,2,179,59,184,120,1,,
74615,74613,2,179,59,184,120,1,,
74616,74612,2,195,75,209,120,1,,
74617,70079,2,102,42,111,60,1,,
74617,70080,2,97,37,105,60,1,,
74617,74611,2,154,34,164,120,1,,
74617,NEC-2287,2,469,169,333,300,1,,
74617,NEC-2287-01,2,484,184,352,300,1,,
74617,NEC-2287-02,2,469,169,333,300,1,,
74617,NEC-2287-03,2,469,169,333,300,1,,
74617,NEC-2287-04,2,459,159,320,300,1,,
74617,NEC-2287-05,2,459,159,320,300,1,,
74617,NEC-2287-06,2,455,155,315,300,1,,
74617,NEC-2287-07,2,455,155,315,300,1,,
74617,NEC-2287-08,2,452,152,311,300,1,,
74617,NEC-2287-09,2,452,152,311,300,1,,
74617,NEC-2287-10,2,453,153,312,300,1,,
74617,NEC-2287-11,2,488,188,357,300,1,,
74617,NEC-2287-12,2,492,192,363,300,1,,
74617,NEC-2287-13,2,511,211,387,300,1,,
74630,74631,2,199,79,102,120,1,,
74630,ER-0046,2,450,150,194,300,1,,
74630,ER-0046-01,2,450,150,194,300,1,,
74631,74630,2,199,79,102,120,1,,
74631,ER-0046,2,422,122,157,300,1,,
74631,ER-0046-01,2,422,122,157,300,1,,
74632,74633,2,202,82,106,120,1,,
74633,74632,2,200,80,104,120,1,,
79,70152,2,240,120,,120,2,,
79,70153,2,242,122,,120,2,,
79,93,2,199,79,102,120,1,,
8155,70168,2,262,142,180,120,1,,
8155,70169,2,230,110,140,120,1,,
8155,8203,2,166,46,59,120,1,,
8203,70168,2,261,141,180,120,1,,
8203,70169,2,230,110,139,120,1,,
8203,8155,2,166,46,59,120,1,,
875,10642,2,269,149,247,120,1,,
875,70001,2,146,86,218,60,1,,
875,Forest Hills-01,2,146,86,218,60,1,,
875,Forest Hills-02,2,146,86,218,60,1,,
875,NEC-2237,2,456,156,316,300,1,,
875,NEC-2237-03,2,456,156,316,300,1,,
875,NEC-2237-05,2,456,156,316,300,1,,
899,70150,2,180,60,,120,2,,
899,70151,2,175,55,,120,2,,
899,71150,2,180,60,,120,2,,
899,71151,2,175,55,,120,2,,
9070061,141,2,129,9,11,120,1,,
9070061,70061,2,197,137,263,60,1,,
9070061,Alewife-01,2,197,137,263,60,1,,
9070061,Alewife-02,2,197,137,263,60,1,,
93,70152,2,190,70,,120,2,,
93,70153,2,192,72,,120,2,,
93,79,2,199,79,102,120,1,,
9328,70036,2,153,93,206,60,1,,
9328,Oak Grove-01,2,153,93,206,60,1,,
9328,Oak Grove-02,2,153,93,206,60,1,,
9328,WR-0053-S,2,361,61,170,300,1,,
Alewife-01,141,2,260,140,259,120,1,,
Alewife-01,70061,2,296,236,477,60,1,,
Alewife-01,9070061,2,260,140,259,120,1,,
Alewife-01,Alewife-02,2,296,236,477,60,1,,
Alewife-02,141,2,260,140,259,120,1,,
Alewife-02,70061,2,296,236,477,60,1,,
Alewife-02,9070061,2,260,140,259,120,1,,
Alewife-02,Alewife-01,2,296,236,477,60,1,,
Braintree-01,38671,2,161,41,90,120,1,,
Braintree-01,70105,2,73,13,16,60,1,,
Braintree-01,Braintree-02,2,73,13,16,60,1,,
Braintree-01,MM-0109,2,480,240,348,240,1,,
Braintree-01,MM-0109-CS,2,480,240,348,240,1,,
Braintree-01,MM-0109-S,2,480,240,348,240,1,,
Braintree-02,38671,2,161,41,90,120,1,,
Braintree-02,70105,2,73,13,16,60,1,,
Braintree-02,Braintree-01,2,73,13,16,60,1,,
Braintree-02,MM-0109,2,480,240,348,240,1,,
Braintree-02,MM-0109-CS,2,480,240,348,240,1,,
Braintree-02,MM-0109-S,2,480,240,348,240,1,,
ER-0046,74630,2,269,149,192,120,1,,
ER-0046,74631,2,240,120,156,120,1,,
ER-0046,ER-0046-01,2,269,149,192,120,1,,
ER-0046-01,74630,2,269,149,192,120,1,,
ER-0046-01,74631,2,240,120,156,120,1,,
ER-0046-01,ER-0046,2,269,149,192,120,1,,
FR-0034,70065,2,195,75,218,120,1,,
FR-0034,70066,2,195,75,260,120,1,,
FR-0034,FR-0034-01,2,129,9,12,120,1,,
FR-0034,FR-0034-02,2,129,9,12,120,1,,
FR-0034-01,70065,2,196,76,219,120,1,,
FR-0034-01,70066,2,196,76,261,120,1,,
FR-0034-01,FR-0034,2,129,9,12,120,1,,
FR-0034-01,FR-0034-02,2,130,10,13,120,1,,
FR-0034-02,70065,2,196,76,219,120,1,,
FR-0034-02,70066,2,196,76,261,120,1,,
FR-0034-02,FR-0034,2,129,9,12,120,1,,
FR-0034-02,FR-0034-01,2,130,10,13,120,1,,
Forest Hills-01,10642,2,239,119,210,120,1,,
Forest Hills-01,70001,2,71,11,14,60,1,,
Forest Hills-01,875,2,207,87,223,120,1,,
Forest Hills-01,Forest Hills-02,2,71,11,14,60,1,,
Forest Hills-01,NEC-2237,2,367,127,280,240,1,,
Forest Hills-01,NEC-2237-03,2,367,127,280,240,1,,
Forest Hills-01,NEC-2237-05,2,367,127,280,240,1,,
Forest Hills-02,10642,2,239,119,210,120,1,,
Forest Hills-02,70001,2,71,11,14,60,1,,
Forest Hills-02,875,2,207,87,223,120,1,,
Forest Hills-02,Forest Hills-01,2,71,11,14,60,1,,
Forest Hills-02,NEC-2237,2,367,127,280,240,1,,
Forest Hills-02,NEC-2237-03,2,367,127,280,240,1,,
Forest Hills-02,NEC-2237-05,2,367,127,280,240,1,,
Government Center-Brattle,4510,2,177,57,116,120,1,,
Government Center-Brattle,70039,2,126,36,91,90,1,,
Government Center-Brattle,70040,2,126,36,91,90,1,,
Government Center-Brattle,70201,2,147,27,35,120,1,,
Government Center-Brattle,70202,2,141,21,27,120,1,,
MM-0023-S,121,2,206,86,112,120,1,,
MM-0023-S,70085,2,346,226,340,120,1,,
MM-0023-S,70086,2,346,226,340,120,1,,
MM-0023-S,70095,2,343,223,335,120,1,,
MM-0023-S,70096,2,343,223,335,120,1,,
MM-0079-S,32000,2,187,67,,120,2,,
MM-0079-S,32001,2,180,60,142,120,1,,
MM-0079-S,32002,2,190,70,155,120,1,,
MM-0079-S,32003,2,200,80,167,120,1,,
MM-0079-S,32004,2,209,89,179,120,1,,
MM-0079-S,32005,2,219,99,192,120,1,,
MM-0079-S,70101,2,189,69,215,120,1,,
MM-0079-S,70102,2,189,69,215,120,1,,
MM-0109,38671,2,361,241,312,120,1,,
MM-0109,70105,2,366,246,353,120,1,,
MM-0109,Braintree-01,2,366,246,353,120,1,,
MM-0109,Braintree-02,2,366,246,353,120,1,,
MM-0109,MM-0109-CS,2,324,204,263,120,1,,
MM-0109,MM-0109-S,2,324,204,263,120,1,,
MM-0109-CS,38671,2,361,241,312,120,1,,
MM-0109-CS,70105,2,366,246,353,120,1,,
MM-0109-CS,Braintree-01,2,366,246,353,120,1,,
MM-0109-CS,Braintree-02,2,366,246,353,120,1,,
MM-0109-CS,MM-0109,2,324,204,263,120,1,,
MM-0109-CS,MM-0109-S,2,324,204,263,120,1,,
MM-0109-S,38671,2,361,241,312,120,1,,
MM-0109-S,70105,2,366,246,353,120,1,,
MM-0109-S,Braintree-01,2,366,246,353,120,1,,
MM-0109-S,Braintree-02,2,366,246,353,120,1,,
MM-0109-S,MM-0109,2,324,204,263,120,1,,
MM-0109-S,MM-0109-CS,2,324,204,263,120,1,,
NEC-2237,10642,2,318,198,316,120,1,,
NEC-2237,70001,2,245,125,275,120,1,,
NEC-2237,875,2,276,156,316,120,1,,
NEC-2237,Forest Hills-01,2,245,125,275,120,1,,
NEC-2237,Forest Hills-02,2,245,125,275,120,1,,
NEC-2237,NEC-2237-03,2,287,167,216,120,1,,
NEC-2237,NEC-2237-05,2,287,167,216,120,1,,
NEC-2237-03,10642,2,318,198,316,120,1,,
NEC-2237-03,70001,2,245,125,275,120,1,,
NEC-2237-03,875,2,276,156,316,120,1,,
NEC-2237-03,Forest Hills-01,2,245,125,275,120,1,,
NEC-2237-03,Forest Hills-02,2,245,125,275,120,1,,
NEC-2237-03,NEC-2237,2,287,167,216,120,1,,
NEC-2237-03,NEC-2237-05,2,287,167,216,120,1,,
NEC-2237-05,10642,2,318,198,316,120,1,,
NEC-2237-05,70001,2,245,125,275,120,1,,
NEC-2237-05,875,2,276,156,316,120,1,,
NEC-2237-05,Forest Hills-01,2,245,125,275,120,1,,
NEC-2237-05,Forest Hills-02,2,245,125,275,120,1,,
NEC-2237-05,NEC-2237,2,287,167,216,120,1,,
NEC-2237-05,NEC-2237-03,2,287,167,216,120,1,,
NEC-2265,17861,2,145,25,32,120,1,,
NEC-2265,17862,2,150,30,99,120,1,,
NEC-2265,17863,2,162,42,114,120,1,,
NEC-2265,70010,2,172,52,141,120,1,,
NEC-2265,70011,2,172,52,141,120,1,,
NEC-2265,NEC-2265-01,2,168,48,112,120,1,,
NEC-2265,NEC-2265-02,2,267,147,250,120,1,,
NEC-2265,NEC-2265-03,2,168,48,112,120,1,,
NEC-2265-01,17861,2,173,53,118,120,1,,
NEC-2265-01,17862,2,152,32,152,120,1,,
NEC-2265-01,17863,2,164,44,167,120,1,,
NEC-2265-01,70010,2,180,60,200,120,1,,
NEC-2265-01,70011,2,180,60,200,120,1,,
NEC-2265-01,NEC-2265,2,168,48,112,120,1,,
NEC-2265-01,NEC-2265-02,2,270,150,304,120,1,,
NEC-2265-01,NEC-2265-03,2,133,13,17,120,1,,
NEC-2265-02,17861,2,278,158,265,120,1,,
NEC-2265-02,17862,2,252,132,171,120,1,,
NEC-2265-02,17863,2,264,144,186,120,1,,
NEC-2265-02,70010,2,294,174,359,120,1,,
NEC-2265-02,70011,2,294,174,359,120,1,,
NEC-2265-02,NEC-2265,2,269,149,252,120,1,,
NEC-2265-02,NEC-2265-01,2,271,151,306,120,1,,
NEC-2265-02,NEC-2265-03,2,271,151,306,120,1,,
NEC-2265-03,17861,2,173,53,118,120,1,,
NEC-2265-03,17862,2,152,32,152,120,1,,
NEC-2265-03,17863,2,164,44,167,120,1,,
NEC-2265-03,70010,2,180,60,200,120,1,,
NEC-2265-03,70011,2,180,60,200,120,1,,
NEC-2265-03,NEC-2265,2,168,48,112,120,1,,
NEC-2265-03,NEC-2265-01,2,133,13,17,120,1,,
NEC-2265-03,NEC-2265-02,2,270,150,304,120,1,,
NEC-2276,11384,2,158,38,49,120,1,,
NEC-2276,176,2,179,59,76,120,1,,
NEC-2276,23391,2,183,63,82,120,1,,
NEC-2276,70014,2,185,65,117,120,1,,
NEC-2276,70015,2,185,65,117,120,1,,
NEC-2276,NEC-2276-01,2,179,59,128,120,1,,
NEC-2276,NEC-2276-02,2,180,60,154,120,1,,
NEC-2276,NEC-2276-03,2,179,59,128,120,1,,
NEC-2276,WML-0012-05,2,272,152,244,120,1,,
NEC-2276,WML-0012-07,2,272,152,244,120,1,,
NEC-2276-01,11384,2,215,95,175,120,1,,
NEC-2276-01,176,2,250,130,221,120,1,,
NEC-2276-01,23391,2,188,68,140,120,1,,
NEC-2276-01,70014,2,233,113,232,120,1,,
NEC-2276-01,70015,2,233,113,232,120,1,,
NEC-2276-01,NEC-2276,2,203,83,160,120,1,,
NEC-2276-01,NEC-2276-02,2,228,108,268,120,1,,
NEC-2276-01,NEC-2276-03,2,151,31,41,120,1,,
NEC-2276-01,WML-0012-05,2,320,200,359,120,1,,
NEC-2276-01,WML-0012-07,2,320,200,359,120,1,,
NEC-2276-02,11384,2,250,130,244,120,1,,
NEC-2276-02,176,2,272,152,272,120,1,,
NEC-2276-02,23391,2,262,142,260,120,1,,
NEC-2276-02,70014,2,269,149,302,120,1,,
NEC-2276-02,70015,2,269,149,302,120,1,,
NEC-2276-02,NEC-2276,2,240,120,231,120,1,,
NEC-2276-02,NEC-2276-01,2,264,144,314,120,1,,
NEC-2276-02,NEC-2276-03,2,264,144,314,120,1,,
NEC-2276-02,WML-0012-05,2,357,237,430,120,1,,
NEC-2276-02,WML-0012-07,2,357,237,430,120,1,,
NEC-2276-03,11384,2,215,95,175,120,1,,
NEC-2276-03,176,2,250,130,221,120,1,,
NEC-2276-03,23391,2,188,68,140,120,1,,
NEC-2276-03,70014,2,233,113,232,120,1,,
NEC-2276-03,70015,2,233,113,232,120,1,,
NEC-2276-03,NEC-2276,2,203,83,160,120,1,,
NEC-2276-03,NEC-2276-01,2,151,31,41,120,1,,
NEC-2276-03,NEC-2276-02,2,228,108,268,120,1,,
NEC-2276-03,WML-0012-05,2,320,200,359,120,1,,
NEC-2276-03,WML-0012-07,2,320,200,359,120,1,,
NEC-2287,70079,2,298,178,342,120,1,,
NEC-2287,70080,2,323,203,434,120,1,,
NEC-2287,74611,2,286,166,329,120,1,,
NEC-2287,74617,2,289,169,333,120,1,,
NEC-2287,NEC-2287-01,2,275,155,200,120,1,,
NEC-2287,NEC-2287-02,2,275,155,200,120,1,,
NEC-2287,NEC-2287-03,2,275,155,200,120,1,,
NEC-2287,NEC-2287-04,2,280,160,207,120,1,,
NEC-2287,NEC-2287-05,2,280,160,207,120,1,,
NEC-2287,NEC-2287-06,2,288,168,218,120,1,,
NEC-2287,NEC-2287-07,2,288,168,218,120,1,,
NEC-2287,NEC-2287-08,2,285,165,214,120,1,,
NEC-2287,NEC-2287-09,2,285,165,214,120,1,,
NEC-2287,NEC-2287-10,2,271,151,196,120,1,,
NEC-2287,NEC-2287-11,2,305,185,239,120,1,,
NEC-2287,NEC-2287-12,2,299,179,231,120,1,,
NEC-2287,NEC-2287-13,2,289,169,218,120,1,,
NEC-2287-01,70079,2,313,193,361,120,1,,
NEC-2287-01,70080,2,338,218,453,120,1,,
NEC-2287-01,74611,2,301,181,348,120,1,,
NEC-2287-01,74617,2,304,184,352,120,1,,
NEC-2287-01,NEC-2287,2,275,155,200,120,1,,
NEC-2287-01,NEC-2287-02,2,223,103,133,120,1,,
NEC-2287-01,NEC-2287-03,2,223,103,133,120,1,,
NEC-2287-01,NEC-2287-04,2,236,116,150,120,1,,
NEC-2287-01,NEC-2287-05,2,236,116,150,120,1,,
NEC-2287-01,NEC-2287-06,2,248,128,165,120,1,,
NEC-2287-01,NEC-2287-07,2,248,128,165,120,1,,
NEC-2287-01,NEC-2287-08,2,260,140,182,120,1,,
NEC-2287-01,NEC-2287-09,2,260,140,182,120,1,,
NEC-2287-01,NEC-2287-10,2,274,154,199,120,1,,
NEC-2287-01,NEC-2287-11,2,304,184,238,120,1,,
NEC-2287-01,NEC-2287-12,2,310,190,245,120,1,,
NEC-2287-01,NEC-2287-13,2,320,200,258,120,1,,
NEC-2287-02,70079,2,299,179,342,120,1,,
NEC-2287-02,70080,2,323,203,434,120,1,,
NEC-2287-02,74611,2,286,166,329,120,1,,
NEC-2287-02,74617,2,289,169,333,120,1,,
NEC-2287-02,NEC-2287,2,275,155,200,120,1,,
NEC-2287-02,NEC-2287-01,2,223,103,133,120,1,,
NEC-2287-02,NEC-2287-03,2,127,7,8,120,1,,
NEC-2287-02,NEC-2287-04,2,227,107,138,120,1,,
NEC-2287-02,NEC-2287-05,2,227,107,138,120,1,,
NEC-2287-02,NEC-2287-06,2,239,119,154,120,1,,
NEC-2287-02,NEC-2287-07,2,239,119,154,120,1,,
NEC-2287-02,NEC-2287-08,2,253,133,172,120,1,,
NEC-2287-02,NEC-2287-09,2,253,133,172,120,1,,
NEC-2287-02,NEC-2287-10,2,262,142,183,120,1,,
NEC-2287-02,NEC-2287-11,2,294,174,225,120,1,,
NEC-2287-02,NEC-2287-12,2,300,180,233,120,1,,
NEC-2287-02,NEC-2287-13,2,308,188,243,120,1,,
NEC-2287-03,70079,2,299,179,342,120,1,,
NEC-2287-03,70080,2,323,203,434,120,1,,
NEC-2287-03,74611,2,286,166,329,120,1,,
NEC-2287-03,74617,2,289,169,333,120,1,,
NEC-2287-03,NEC-2287,2,275,155,200,120,1,,
NEC-2287-03,NEC-2287-01,2,223,103,133,120,1,,
NEC-2287-03,NEC-2287-02,2,127,7,8,120,1,,
NEC-2287-03,NEC-2287-04,2,227,107,138,120,1,,
NEC-2287-03,NEC-2287-05,2,227,107,138,120,1,,
NEC-2287-03,NEC-2287-06,2,239,119,154,120,1,,
NEC-2287-03,NEC-2287-07,2,239,119,154,120,1,,
NEC-2287-03,NEC-2287-08,2,253,133,172,120,1,,
NEC-2287-03,NEC-2287-09,2,253,133,172,120,1,,
NEC-2287-03,NEC-2287-10,2,262,142,183,120,1,,
NEC-2287-03,NEC-2287-11,2,294,174,225,120,1,,
NEC-2287-03,NEC-2287-12,2,300,180,233,120,1,,
NEC-2287-03,NEC-2287-13,2,308,188,243,120,1,,
NEC-2287-04,70079,2,288,168,329,120,1,,
NEC-2287-04,70080,2,313,193,421,120,1,,
NEC-2287-04,74611,2,276,156,316,120,1,,
NEC-2287-04,74617,2,279,159,320,120,1,,
NEC-2287-04,NEC-2287,2,280,160,207,120,1,,
NEC-2287-04,NEC-2287-01,2,236,116,150,120,1,,
NEC-2287-04,NEC-2287-02,2,227,107,138,120,1,,
NEC-2287-04,NEC-2287-03,2,227,107,138,120,1,,
NEC-2287-04,NEC-2287-05,2,127,7,8,120,1,,
NEC-2287-04,NEC-2287-06,2,225,105,136,120,1,,
NEC-2287-04,NEC-2287-07,2,225,105,136,120,1,,
NEC-2287-04,NEC-2287-08,2,241,121,157,120,1,,
NEC-2287-04,NEC-2287-09,2,241,121,157,120,1,,
NEC-2287-04,NEC-2287-10,2,250,130,169,120,1,,
NEC-2287-04,NEC-2287-11,2,281,161,208,120,1,,
NEC-2287-04,NEC-2287-12,2,286,166,215,120,1,,
NEC-2287-04,NEC-2287-13,2,295,175,227,120,1,,
NEC-2287-05,70079,2,288,168,329,120,1,,
NEC-2287-05,70080,2,313,193,421,120,1,,
NEC-2287-05,74611,2,276,156,316,120,1,,
NEC-2287-05,74617,2,279,159,320,120,1,,
NEC-2287-05,NEC-2287,2,280,160,207,120,1,,
NEC-2287-05,NEC-2287-01,2,236,116,150,120,1,,
NEC-2287-05,NEC-2287-02,2,227,107,138,120,1,,
NEC-2287-05,NEC-2287-03,2,227,107,138,120,1,,
NEC-2287-05,NEC-2287-04,2,127,7,8,120,1,,
NEC-2287-05,NEC-2287-06,2,225,105,136,120,1,,
NEC-2287-05,NEC-2287-07,2,225,105,136,120,1,,
NEC-2287-05,NEC-2287-08,2,241,121,157,120,1,,
NEC-2287-05,NEC-2287-09,2,241,121,157,120,1,,
NEC-2287-05,NEC-2287-10,2,250,130,169,120,1,,
NEC-2287-05,NEC-2287-11,2,281,161,208,120,1,,
NEC-2287-05,NEC-2287-12,2,286,166,215,120,1,,
NEC-2287-05,NEC-2287-13,2,295,175,227,120,1,,
NEC-2287-06,70079,2,284,164,324,120,1,,
NEC-2287-06,70080,2,309,189,416,120,1,,
NEC-2287-06,74611,2,272,152,311,120,1,,
NEC-2287-06,74617,2,275,155,315,120,1,,
NEC-2287-06,NEC-2287,2,288,168,218,120,1,,
NEC-2287-06,NEC-2287-01,2,248,128,165,120,1,,
NEC-2287-06,NEC-2287-02,2,239,119,154,120,1,,
NEC-2287-06,NEC-2287-03,2,239,119,154,120,1,,
NEC-2287-06,NEC-2287-04,2,225,105,136,120,1,,
NEC-2287-06,NEC-2287-05,2,225,105,136,120,1,,
NEC-2287-06,NEC-2287-07,2,127,7,8,120,1,,
NEC-2287-06,NEC-2287-08,2,229,109,141,120,1,,
NEC-2287-06,NEC-2287-09,2,229,109,141,120,1,,
NEC-2287-06,NEC-2287-10,2,237,117,152,120,1,,
NEC-2287-06,NEC-2287-11,2,269,149,193,120,1,,
NEC-2287-06,NEC-2287-12,2,275,155,200,120,1,,
NEC-2287-06,NEC-2287-13,2,283,163,210,120,1,,
NEC-2287-07,70079,2,284,164,324,120,1,,
NEC-2287-07,70080,2,309,189,416,120,1,,
NEC-2287-07,74611,2,272,152,311,120,1,,
NEC-2287-07,74617,2,275,155,315,120,1,,
NEC-2287-07,NEC-2287,2,288,168,218,120,1,,
NEC-2287-07,NEC-2287-01,2,248,128,165,120,1,,
NEC-2287-07,NEC-2287-02,2,239,119,154,120,1,,
NEC-2287-07,NEC-2287-03,2,239,119,154,120,1,,
NEC-2287-07,NEC-2287-04,2,225,105,136,120,1,,
NEC-2287-07,NEC-2287-05,2,225,105,136,120,1,,
NEC-2287-07,NEC-2287-06,2,127,7,8,120,1,,
NEC-2287-07,NEC-2287-08,2,229,109,141,120,1,,
NEC-2287-07,NEC-2287-09,2,229,109,141,120,1,,
NEC-2287-07,NEC-2287-10,2,237,117,152,120,1,,
NEC-2287-07,NEC-2287-11,2,269,149,193,120,1,,
NEC-2287-07,NEC-2287-12,2,275,155,200,120,1,,
NEC-2287-07,NEC-2287-13,2,283,163,210,120,1,,
NEC-2287-08,70079,2,281,161,320,120,1,,
NEC-2287-08,70080,2,306,186,412,120,1,,
NEC-2287-08,74611,2,269,149,307,120,1,,
NEC-2287-08,74617,2,272,152,311,120,1,,
NEC-2287-08,NEC-2287,2,285,165,214,120,1,,
NEC-2287-08,NEC-2287-01,2,260,140,182,120,1,,
NEC-2287-08,NEC-2287-02,2,253,133,172,120,1,,
NEC-2287-08,NEC-2287-03,2,253,133,172,120,1,,
NEC-2287-08,NEC-2287-04,2,241,121,157,120,1,,
NEC-2287-08,NEC-2287-05,2,241,121,157,120,1,,
NEC-2287-08,NEC-2287-06,2,229,109,141,120,1,,
NEC-2287-08,NEC-2287-07,2,229,109,141,120,1,,
NEC-2287-08,NEC-2287-09,2,127,7,8,120,1,,
NEC-2287-08,NEC-2287-10,2,224,104,135,120,1,,
NEC-2287-08,NEC-2287-11,2,256,136,176,120,1,,
NEC-2287-08,NEC-2287-12,2,262,142,183,120,1,,
NEC-2287-08,NEC-2287-13,2,270,150,194,120,1,,
NEC-2287-09,70079,2,281,161,320,120,1,,
NEC-2287-09,70080,2,306,186,412,120,1,,
NEC-2287-09,74611,2,269,149,307,120,1,,
NEC-2287-09,74617,2,272,152,311,120,1,,
NEC-2287-09,NEC-2287,2,285,165,214,120,1,,
NEC-2287-09,NEC-2287-01,2,260,140,182,120,1,,
NEC-2287-09,NEC-2287-02,2,253,133,172,120,1,,
NEC-2287-09,NEC-2287-03,2,253,133,172,120,1,,
NEC-2287-09,NEC-2287-04,2,241,121,157,120,1,,
NEC-2287-09,NEC-2287-05,2,241,121,157,120,1,,
NEC-2287-09,NEC-2287-06,2,229,109,141,120,1,,
NEC-2287-09,NEC-2287-07,2,229,109,141,120,1,,
NEC-2287-09,NEC-2287-08,2,127,7,8,120,1,,
NEC-2287-09,NEC-2287-10,2,224,104,135,120,1,,
NEC-2287-09,NEC-2287-11,2,256,136,176,120,1,,
NEC-2287-09,NEC-2287-12,2,262,142,183,120,1,,
NEC-2287-09,NEC-2287-13,2,270,150,194,120,1,,
NEC-2287-10,70079,2,282,162,321,120,1,,
NEC-2287-10,70080,2,307,187,413,120,1,,
NEC-2287-10,74611,2,270,150,308,120,1,,
NEC-2287-10,74617,2,273,153,312,120,1,,
NEC-2287-10,NEC-2287,2,270,150,195,120,1,,
NEC-2287-10,NEC-2287-01,2,274,154,199,120,1,,
NEC-2287-10,NEC-2287-02,2,262,142,183,120,1,,
NEC-2287-10,NEC-2287-03,2,262,142,183,120,1,,
NEC-2287-10,NEC-2287-04,2,250,130,169,120,1,,
NEC-2287-10,NEC-2287-05,2,250,130,169,120,1,,
NEC-2287-10,NEC-2287-06,2,237,117,152,120,1,,
NEC-2287-10,NEC-2287-07,2,237,117,152,120,1,,
NEC-2287-10,NEC-2287-08,2,224,104,135,120,1,,
NEC-2287-10,NEC-2287-09,2,224,104,135,120,1,,
NEC-2287-10,NEC-2287-11,2,158,38,50,120,1,,
NEC-2287-10,NEC-2287-12,2,174,54,70,120,1,,
NEC-2287-10,NEC-2287-13,2,178,58,75,120,1,,
NEC-2287-11,70079,2,317,197,366,120,1,,
NEC-2287-11,70080,2,342,222,458,120,1,,
NEC-2287-11,74611,2,305,185,353,120,1,,
NEC-2287-11,74617,2,308,188,357,120,1,,
NEC-2287-11,NEC-2287,2,304,184,238,120,1,,
NEC-2287-11,NEC-2287-01,2,304,184,238,120,1,,
NEC-2287-11,NEC-2287-02,2,294,174,225,120,1,,
NEC-2287-11,NEC-2287-03,2,294,174,225,120,1,,
NEC-2287-11,NEC-2287-04,2,281,161,208,120,1,,
NEC-2287-11,NEC-2287-05,2,281,161,208,120,1,,
NEC-2287-11,NEC-2287-06,2,269,149,193,120,1,,
NEC-2287-11,NEC-2287-07,2,269,149,193,120,1,,
NEC-2287-11,NEC-2287-08,2,256,136,176,120,1,,
NEC-2287-11,NEC-2287-09,2,256,136,176,120,1,,
NEC-2287-11,NEC-2287-10,2,158,38,50,120,1,,
NEC-2287-11,NEC-2287-12,2,208,88,114,120,1,,
NEC-2287-11,NEC-2287-13,2,213,93,121,120,1,,
NEC-2287-12,70079,2,322,202,372,120,1,,
NEC-2287-12,70080,2,346,226,464,120,1,,
NEC-2287-12,74611,2,309,189,359,120,1,,
NEC-2287-12,74617,2,312,192,363,120,1,,
NEC-2287-12,NEC-2287,2,298,178,230,120,1,,
NEC-2287-12,NEC-2287-01,2,310,190,245,120,1,,
NEC-2287-12,NEC-2287-02,2,300,180,233,120,1,,
NEC-2287-12,NEC-2287-03,2,300,180,233,120,1,,
NEC-2287-12,NEC-2287-04,2,286,166,215,120,1,,
NEC-2287-12,NEC-2287-05,2,286,166,215,120,1,,
NEC-2287-12,NEC-2287-06,2,275,155,200,120,1,,
NEC-2287-12,NEC-2287-07,2,275,155,200,120,1,,
NEC-2287-12,NEC-2287-08,2,262,142,183,120,1,,
NEC-2287-12,NEC-2287-09,2,262,142,183,120,1,,
NEC-2287-12,NEC-2287-10,2,174,54,70,120,1,,
NEC-2287-12,NEC-2287-11,2,208,88,114,120,1,,
NEC-2287-12,NEC-2287-13,2,208,88,114,120,1,,
NEC-2287-13,70079,2,340,220,396,120,1,,
